time,x,y,z,target
0.0,0.39723515611721255,0.3039052240899225,1.3838905583305552,fault
0.10101010101010101,-0.4871344017692044,0.7417050870842121,0.8643187467258383,fault
0.20202020202020202,0.9468507611617077,1.2773990480937834,1.3031315325722672,fault
0.30303030303030304,0.27359298634214824,1.1936253315284253,0.16116392493621545,fault
0.40404040404040403,-0.7113512885409279,0.41552042200193917,1.9256002253297797,fault
0.5050505050505051,0.7357655136779835,0.9103016669723998,1.4038561078002132,fault
0.6060606060606061,-0.20935804371212524,0.21395270727182847,0.7248988783464289,fault
0.7070707070707071,-0.2849062322991439,0.41786090386689423,0.6394828883216406,fault
0.8080808080808081,-0.021273143978160602,1.6307764736092916,1.0188027991888882,fault
0.9090909090909091,0.21167997438877012,0.4807734516353589,1.6165755017466146,fault
1.0101010101010102,0.6389219259739218,0.5445186157139278,-0.10292877869281447,fault
1.1111111111111112,1.7927706294335288,1.1618058970383665,0.17981526779588333,fault
1.2121212121212122,1.2518470958914436,1.4252015902573227,1.0308951708372966,fault
1.3131313131313131,0.5558682785201019,0.452990062561474,-0.1127292236558782,fault
1.4141414141414141,1.0041998596441877,0.5596639004649749,0.07977086298496594,fault
1.5151515151515151,0.7219631332754346,-0.3018147450912846,-0.19989586738809578,fault
1.6161616161616161,0.8791338799215913,0.3215178235971213,-0.8351476305582216,fault
1.7171717171717171,0.44172852512187477,-0.9733183694867529,0.22861674486534211,fault
1.8181818181818181,0.39603550803393145,-0.28238498051520405,-0.8377720850498163,fault
1.9191919191919191,-0.019521483907912807,-0.6467368411439696,-0.06008808665897769,fault
2.0202020202020203,-0.528308749837984,-0.5553866596890706,-1.234130118004542,fault
2.121212121212121,-0.7632093502405398,-0.9846289828389593,-1.3689269626292895,fault
2.2222222222222223,-1.0211097493441954,-0.7257636951353597,0.11658686841172265,fault
2.323232323232323,-0.8200954953079439,-0.7446532408937614,-0.10090343512400063,fault
2.4242424242424243,-0.9823430941896292,0.47444282085134104,0.2797104315568491,fault
2.525252525252525,-0.6259083980480332,0.7685151372120684,1.7616748609713082,fault
2.6262626262626263,0.2860510094389928,1.2858041404353564,0.732952646722622,fault
2.727272727272727,0.030793745144991447,1.7036112376445987,1.2036127790151032,fault
2.8282828282828283,1.1218642311965836,1.0176871143483652,0.7742069554121942,fault
2.929292929292929,1.058195616960775,0.8842918896619855,0.17339143970443155,fault
3.0303030303030303,0.5290503690191647,0.15482395560534962,-0.7646803924141387,fault
3.131313131313131,0.8292066756945187,0.12543693685844737,-0.6852661941853906,fault
3.2323232323232323,-0.3903966787798628,-1.7744836721305424,-0.3072569720540336,fault
3.3333333333333335,-1.7536042048316127,-1.1731677949576556,-0.4855670991205134,fault
3.4343434343434343,-1.0712331083576423,0.32348452920371695,-0.7740023015702243,fault
3.5353535353535355,-0.9503437870617754,0.4643871692229039,0.4252480448373122,fault
3.6363636363636362,-0.33824224467347364,0.11327464932607711,0.10012381014733707,fault
3.7373737373737375,0.15710949663059232,1.47441836914424,1.5999956122862726,fault
3.8383838383838382,0.33366917860281897,1.1611389437643105,1.087662442925569,fault
3.9393939393939394,0.04794114350395995,0.30545110257896646,-0.5733776117140738,fault
4.040404040404041,1.2890836213341381,0.02730502117003708,-2.173945321183471,fault
4.141414141414141,-0.4830001790264638,-1.5614473274272243,-0.9922330301287672,fault
4.242424242424242,-0.9678406883145152,-2.212503189091861,-0.27316116434600035,fault
4.343434343434343,-1.0413045934410736,-0.8744134425723028,0.09463012256240028,fault
4.444444444444445,-0.8689913323216716,0.7266245919613652,1.3349609501193076,fault
4.545454545454545,0.9546428798749382,0.8848060286621338,0.6494046221401677,fault
4.646464646464646,0.9057145712309315,1.3426767701006812,0.15203135093275982,fault
4.747474747474747,0.008407421757036126,-1.4971389464208704,-0.34459620760804216,fault
4.848484848484849,0.7488410641526296,-0.6768416726868536,-1.0160300495510393,fault
4.94949494949495,-0.6194786563734237,-0.6474599008265656,-0.42866382337471,fault
5.05050505050505,-1.6749271058398776,-0.23439689187438378,0.811514433120266,fault
5.151515151515151,0.35437424554067176,0.6078718370058583,0.0960849453678092,fault
5.252525252525253,0.25902851795448834,0.8840731411324705,1.5397886792360342,fault
5.353535353535354,1.5122309973122186,-0.08994754422367496,-0.08768418568915279,fault
5.454545454545454,0.3565309714617387,-0.8606899879866382,-0.5603715567918608,fault
5.555555555555555,-0.30627244347506166,-1.4922055916406376,-0.5279761576942847,fault
5.656565656565657,-0.8252793407342015,-0.4962720513010844,0.4955466518386323,fault
5.757575757575758,1.0095690232726808,0.9385314349886293,0.5707087466787495,fault
5.858585858585858,0.29678793284698857,0.9184854101618174,0.1261932587059496,fault
5.959595959595959,0.8695771574187529,0.6683648677071041,-0.5291934977671064,fault
6.0606060606060606,-0.27229721589132744,-1.2684361621772047,-2.0368438777341598,fault
6.161616161616162,-0.7983830668170142,-1.664126195899953,0.40657418024429126,fault
6.262626262626262,-0.15484119718281242,0.6732882157802617,1.594741214078641,fault
6.363636363636363,0.7183576489662393,1.2073553017909315,0.4143450490183562,fault
6.4646464646464645,0.6129346819347904,0.6103705311325685,-0.06255794147014676,fault
6.565656565656566,0.6444898587782422,-0.9334835140396557,-0.7168988007492759,fault
6.666666666666667,-1.0370022745667993,-1.3989977981950612,0.09811223478045616,fault
6.767676767676767,-0.7180935806693818,-0.39047850337160767,0.9832033847123616,fault
6.8686868686868685,1.0984055301143039,1.1603997033989655,1.5522294509450267,fault
6.96969696969697,0.7739127359154885,0.37604796736940743,-0.22586411064209977,fault
7.070707070707071,-0.07661815298268769,-0.4143527846316667,-1.098499286769449,fault
7.171717171717171,-0.27551196426586333,-0.1475672955243188,0.18161902540745875,fault
7.2727272727272725,-0.5911003793349751,0.8489622925015432,0.22613899816783511,fault
7.373737373737374,0.9688998052500282,0.9808099911491186,0.40381525429529463,fault
7.474747474747475,0.9775372118893575,0.3952448286462645,-0.12128625778974522,fault
7.575757575757575,-0.9599113271079859,-1.0325639968317912,-0.9029724389548849,fault
7.6767676767676765,-0.023932193667885127,-0.04776330611761931,0.4147570184339075,fault
7.777777777777778,-0.385405054774171,1.0887006867833147,1.113921364300987,fault
7.878787878787879,-0.09346981662704412,0.041253930167180264,-0.9491930205031658,fault
7.979797979797979,-0.5675343431908225,-0.39127975856024677,-0.46759345424034066,fault
8.080808080808081,-0.45350338674756263,0.22098679804997212,-0.25470676442958184,fault
8.181818181818182,0.7549093747430495,1.0796346630682,1.3780623781637842,fault
8.282828282828282,0.4511753278731129,-0.04437161812976398,0.708492151712413,fault
8.383838383838384,0.11524480144788718,-1.4023062119891085,0.062302064561128745,fault
8.484848484848484,-1.171912367996484,0.37578320434114937,0.590262062922237,fault
8.585858585858587,-0.009020861063591679,1.0713128817808772,-0.07256694869222957,fault
8.686868686868687,0.5185007192459717,1.0228360273981894,0.27274071170374214,fault
8.787878787878787,-0.4811275931166943,-1.1976858748762895,-1.1138038234390795,fault
8.88888888888889,-0.35864159217008484,-0.38798116521561155,1.0159864354108892,fault
8.98989898989899,1.524344574592076,1.0814831033443175,1.1291857954626874,fault
9.09090909090909,0.55282464561844,-0.37606529383402315,-0.5204912835132414,fault
9.191919191919192,-0.6626949807598242,-0.9789608509698963,-0.8868765661814435,fault
9.292929292929292,0.33798619903446764,0.24162503103313948,1.210118704588117,fault
9.393939393939394,1.5777066877545716,0.32653242105812796,-0.625563785315788,fault
9.494949494949495,-0.5853488656830557,-0.9687364824669076,-0.7787696657145118,fault
9.595959595959595,-0.8507488937764232,0.09623640165836955,1.1540544979361957,fault
9.696969696969697,0.7267798960343764,0.845780026536933,1.4425033308497752,fault
9.797979797979798,0.5134987327299465,-0.4154597748723209,-0.6812637762128899,fault
9.8989898989899,-1.2979202285616007,-1.1452704431300305,-0.2097821101485156,fault
10.0,0.5568116355484585,0.8590889858906999,1.5097474858588873,fault
0.0,-0.33862528098922534,0.9417364024477841,1.9955981540832441,fault
0.10101010101010101,-0.05517616774134438,-0.332657269417454,0.29538840046103787,fault
0.20202020202020202,0.3755192228423551,0.8933756417854326,1.3660490754830878,fault
0.30303030303030304,0.251837384909966,1.7430566732970147,1.4539674827614064,fault
0.40404040404040403,0.2691658693486366,0.9180828501992783,0.9245770482347535,fault
0.5050505050505051,0.4795191578045338,0.4219644313830712,1.146689591314473,fault
0.6060606060606061,1.001357937707944,1.5743635889034115,0.5949780805998647,fault
0.7070707070707071,0.3492359481562833,0.9700528727684858,0.8161084440466907,fault
0.8080808080808081,0.5907192065914838,0.663170777814063,0.2673229917364395,fault
0.9090909090909091,0.4255105803358377,0.9898083889516933,0.767475009342365,fault
1.0101010101010102,0.6835979328640892,0.44654518830817136,1.3587663610378957,fault
1.1111111111111112,0.32237522727781154,1.3809952569664905,0.8522766620312279,fault
1.2121212121212122,0.739961932856216,1.2388626769775963,0.5955497607385307,fault
1.3131313131313131,1.0239958470996378,0.2781111556181672,0.4572348693566093,fault
1.4141414141414141,1.0548433867286242,0.9108769184557186,-1.071271695412399,fault
1.5151515151515151,0.3232515200711108,0.7095700149465018,0.12198271847240261,fault
1.6161616161616161,0.2868749282029288,-0.4618778004249218,-1.0760090926999548,fault
1.7171717171717171,0.7473300585291038,-0.5026407881212772,-1.0705047283568347,fault
1.8181818181818181,0.5138596126691946,0.375639099624015,-1.4995635668567693,fault
1.9191919191919191,0.2752419336267845,-0.5481275363947457,-0.9431125444859296,fault
2.0202020202020203,-0.678649500327431,-1.523572964561633,-0.8337807818892441,fault
2.121212121212121,-0.5571817365736045,-0.18978680092706546,-0.7529970255422727,fault
2.2222222222222223,-0.6633562168898393,-1.5487690585585792,-0.07020213948935367,fault
2.323232323232323,-0.8294396785072167,-0.20144672520684143,0.49134958384243543,fault
2.4242424242424243,-0.11546903710593137,0.36144717823178435,0.43110139441552164,fault
2.525252525252525,0.7949241185669265,0.010349459242298298,0.9548970430486049,fault
2.6262626262626263,0.473939332441641,0.8564716064554402,0.6903251018363867,fault
2.727272727272727,0.7641871709942655,1.1925498971541482,0.6367685189593476,fault
2.8282828282828283,1.2698787389879378,1.3534435038276404,-0.039880842453034526,fault
2.929292929292929,0.9522865249688457,1.1562205672018924,0.24680770774025534,fault
3.0303030303030303,0.6729954234026773,-0.3628680650746146,0.04694292191287841,fault
3.131313131313131,0.15064301700072913,-0.227324625997596,-0.6033124437776421,fault
3.2323232323232323,-0.8843693755244337,-1.3403301088565787,-0.43088516431793217,fault
3.3333333333333335,-0.6773251401138947,-0.8784789159943177,-0.8444286049048384,fault
3.4343434343434343,-0.276703090585422,-0.39059624878818566,0.9667487128102218,fault
3.5353535353535355,-0.9100580919136809,-0.2694077145516752,0.3708670271707899,fault
3.6363636363636362,-0.29769732995585785,1.0384973295364515,1.1510340078546202,fault
3.7373737373737375,0.06957226676440226,-0.25894316464843936,0.6150708526011004,fault
3.8383838383838382,0.3695799638684748,0.14723769697425915,0.31138065885366295,fault
3.9393939393939394,0.10489915647543324,-0.570246806018063,-0.7132178754220528,fault
4.040404040404041,0.43377502144760344,-0.3817197911395733,-0.8717205217462098,fault
4.141414141414141,0.2474842772035865,-1.6984666301726317,-1.4006954347466651,fault
4.242424242424242,-0.6175776571975726,-0.7485374483741956,-0.5316490913237228,fault
4.343434343434343,-1.3523336616776134,-0.35574193400219517,0.6480287391011195,fault
4.444444444444445,-0.28682573385446414,1.2566313807582488,0.5359066338254618,fault
4.545454545454545,0.42935673795595397,1.1241862876234163,0.1276448821297671,fault
4.646464646464646,0.8862094336861829,1.5533547446747153,0.2242878780334293,fault
4.747474747474747,1.06174292876383,0.08833318722375114,-0.6727386896222174,fault
4.848484848484849,-0.38160154511537303,-0.1304101782683612,-1.2447342688322585,fault
4.94949494949495,-1.154858420755327,-1.0261590731055048,-0.10252232213990958,fault
5.05050505050505,-0.7807339371284074,0.6863876211797757,-0.00420924435269987,fault
5.151515151515151,-0.4420208424576578,1.117092850017738,0.09966014171543902,fault
5.252525252525253,-0.041348240270922765,0.5570327441595094,0.359320306802944,fault
5.353535353535354,0.6318986765822461,0.6604941098430046,-0.006802451984251556,fault
5.454545454545454,0.33618090851581556,-0.3643503142488178,-1.552431830202288,fault
5.555555555555555,-1.149117810540659,-1.1601509073376202,-1.2840853243695838,fault
5.656565656565657,-1.6424560977463858,-0.8564656466086988,0.24033295322821185,fault
5.757575757575758,-0.7184098829551553,0.9163364035053913,1.2076129443010877,fault
5.858585858585858,-0.06411811605013074,1.8324395414775725,0.007500161612587819,fault
5.959595959595959,1.3478232837550324,0.20408155848746487,-1.2426648426913252,fault
6.0606060606060606,-0.0429202851791568,-1.1063033707142305,-1.8107346431919,fault
6.161616161616162,-0.6793177040624545,-0.6313896497222151,-0.8150636772711419,fault
6.262626262626262,0.5821211971783229,0.8090474960881882,0.7851273184792442,fault
6.363636363636363,0.9747224144019266,1.6459230883804294,0.5278883012651063,fault
6.4646464646464645,0.21271561243962955,-0.1396677920275463,-0.2206160732234484,fault
6.565656565656566,0.7067927951024329,0.22041172857271374,-1.067919152466645,fault
6.666666666666667,-0.5587612559642463,-0.46104342694577105,-0.5694039359078453,fault
6.767676767676767,-0.253693095629657,-0.28386003596597875,0.4547686583013101,fault
6.8686868686868685,0.19788770705480624,0.5515591093992038,1.2980891679779738,fault
6.96969696969697,0.8761164931340817,0.09788452284615368,1.117570726135974,fault
7.070707070707071,1.0998965454447998,-0.24349388884959494,-0.547347337332641,fault
7.171717171717171,-2.169724531666654,-0.6991763521623104,-0.3162086967158042,fault
7.2727272727272725,-0.9269041574148098,0.33066232302508924,1.1236042835279183,fault
7.373737373737374,-0.07774214991845474,0.4825279581848272,0.25251213112647114,fault
7.474747474747475,-0.3599596856428324,0.4351374373730044,-0.8381285052222228,fault
7.575757575757575,-0.9582425295157799,-1.1453672735437128,0.060663353042528234,fault
7.6767676767676765,-0.7831843586260164,0.2258646770065578,0.7457774966392693,fault
7.777777777777778,0.1995624200502195,1.5023302593769103,1.5162571184265525,fault
7.878787878787879,2.297464349607227,0.051456657316471976,-0.9618558561432073,fault
7.979797979797979,-0.8830197290045448,-0.08920668164100054,-1.209587837713461,fault
8.080808080808081,-1.5674971195025136,0.11359858851596161,-0.32143797198908564,fault
8.181818181818182,0.22128654889027177,1.578153563367723,1.7410490445162998,fault
8.282828282828282,0.6842721096804278,0.5829450381327923,-0.13293377514091836,fault
8.383838383838384,-0.3731220528522985,-0.5404552283066841,-1.3847304021898568,fault
8.484848484848484,-0.6960921747072277,-0.17513852365186083,0.0927998457956164,fault
8.585858585858587,0.3237701980644049,1.1152492546428125,1.1319592190140026,fault
8.686868686868687,1.642790905174619,1.208581639183069,-0.057582154727819634,fault
8.787878787878787,-0.6722338782869013,-0.7876129567942365,-1.322531064648413,fault
8.88888888888889,-0.6104779540538893,-0.6410335110243222,1.019385656939667,fault
8.98989898989899,-0.07198629468454987,0.6406303891014895,0.01570501317290296,fault
9.09090909090909,1.3487168565849064,0.7770567588209893,0.6673204399156446,fault
9.191919191919192,0.05072365120760525,-0.19870262882143852,-1.6786303376337472,fault
9.292929292929292,-0.6609788588532031,0.22602446167018042,0.2655909595946817,fault
9.393939393939394,0.5659998982641106,0.09793098053064475,0.39601325317316444,fault
9.494949494949495,0.4513913805002373,0.010818675767221286,-1.2553294250380511,fault
9.595959595959595,-2.0129501173948774,-0.7509766460780234,-1.2537527395278674,fault
9.696969696969697,0.8422003399238137,0.26346012492900084,0.3131171743731367,fault
9.797979797979798,1.5047785783072067,-0.498226841618748,-0.46747906922595744,fault
9.8989898989899,-1.231613159849107,-0.44136811583686963,-0.07330329464715446,fault
10.0,0.7389505959984289,1.4641702037091175,1.180792729042473,fault
0.0,-0.4253064845415151,0.4895415525059975,1.443525168658561,fault
0.10101010101010101,-0.38410890155038885,1.1374174493350957,1.8526981676143945,fault
0.20202020202020202,-0.3347643115914963,0.35431111207913196,1.9609987765850128,fault
0.30303030303030304,-0.3389354367940801,1.4359339415236052,0.10158604236484103,fault
0.40404040404040403,-0.8275352937518617,0.8616762073593734,1.4907247930810834,fault
0.5050505050505051,0.25495029246967127,0.7162059943957227,1.4776941944233732,fault
0.6060606060606061,0.26743963985219565,0.8834761187767087,0.9670451414724427,fault
0.7070707070707071,0.24109462762094214,0.8909636178360685,0.8634048698450465,fault
0.8080808080808081,0.110565486314811,0.8240996836904306,0.33477577041572804,fault
0.9090909090909091,0.4263991821357015,1.558563143138573,0.9093328222183853,fault
1.0101010101010102,1.107591962702538,1.1247411701954997,0.3697920779178138,fault
1.1111111111111112,1.3469150587688803,1.8349747198675779,-0.4728875511623463,fault
1.2121212121212122,1.623713302263576,0.8803339006547276,0.28072489910936277,fault
1.3131313131313131,1.312892467763099,0.6466465083865978,-0.10927060179391894,fault
1.4141414141414141,0.5704703123100976,0.32184343338106614,-0.7878013464776463,fault
