time,x,y,z,target
0.0,-0.07598083733271985,1.0635776431497208,1.183160557255376,non-fault
0.10101010101010101,0.42971289990429196,0.7990207688935257,1.1792337962653412,non-fault
0.20202020202020202,0.10095514488818147,1.2000481474282558,0.9286618919814437,non-fault
0.30303030303030304,0.7988881484377297,0.9286943843075217,0.1423956003023466,non-fault
0.40404040404040403,1.0652110412840103,1.2707291404499161,0.11147277138098172,non-fault
0.5050505050505051,1.0915135796990438,0.35258479702399914,-0.49297207857995673,non-fault
0.6060606060606061,0.9332536912760501,0.20321606701744288,-0.05016017667331918,non-fault
0.7070707070707071,1.2387307082360355,0.46674830029792347,-0.5314131344005344,non-fault
0.8080808080808081,1.039076179355199,-0.11862897136612607,-0.43026760493797755,non-fault
0.9090909090909091,0.008102593511147171,-0.34138329623988783,-0.8736101240829945,non-fault
1.0101010101010102,0.5125438302836871,-0.6033614611937701,-1.344649512785601,non-fault
1.1111111111111112,-0.24280582581921556,-0.36176502825197765,-1.0289867772936494,non-fault
1.2121212121212122,-0.37063094806987584,-0.6045532046565754,-1.0377189612644893,non-fault
1.3131313131313131,-1.3153850087571173,-0.8472078435961248,-0.082670736803645,non-fault
1.4141414141414141,-0.9545077420399897,-1.1930849726000456,-0.14576933896057087,non-fault
1.5151515151515151,-1.1233848968555231,-0.9733439837032788,0.2512818075978335,non-fault
1.6161616161616161,-0.9746821733740397,-0.2736107455397939,0.4075985564947911,non-fault
1.7171717171717171,-0.7334463001624026,-0.3448267573878293,0.17061037859423456,non-fault
1.8181818181818181,-0.8815383462390264,0.09165773005541823,0.48659088307839493,non-fault
1.9191919191919191,0.051721670015373644,0.1342458580340828,1.09512615439425,non-fault
2.0202020202020203,-0.08067049060831342,0.809331167774104,0.8616272219517229,non-fault
2.121212121212121,0.3919379585862282,1.205955230840785,0.7943190878576946,non-fault
2.2222222222222223,1.2957695393761162,0.7309395473419711,0.8960539023887547,non-fault
2.323232323232323,0.8797675800637424,0.6003849471530478,0.07725726123970145,non-fault
2.4242424242424243,0.4889800046473665,0.30188874537822263,0.2818034858747587,non-fault
2.525252525252525,0.9615940733957136,0.37056410991534877,-0.324248321278886,non-fault
